pool_rank,pool,pool_score,champion,covered_enemy_count,enemy_frequency_mass_covered,total_contribution,excess_contribution_over_50,total_marginal_lift,top5_marginal_lift_share,effective_matchups,median_matchup_games,min_matchup_games
97,"Aurelion Sol, Malphite, Sion",0.537093278907432,Sion,22,0.48568205008240284,0.262850219430189,0.020009194388987506,0.012514328958226321,0.6178840719995619,7.9605888457062335,269.5,38.0
98,"Annie, Sion, Vel'Koz",0.537083984580545,Annie,14,0.25940239227619305,0.1370994082940069,0.007398212155910398,0.003845593595199803,0.8008731815524358,5.3933489530584735,497.5,110.0
98,"Annie, Sion, Vel'Koz",0.537083984580545,Sion,23,0.5260541173573158,0.2855678475898627,0.022540788911204823,0.017340010098984966,0.6031093528521204,10.318432818356632,293.0,58.0
98,"Annie, Sion, Vel'Koz",0.537083984580545,Vel'Koz,15,0.21454349036649126,0.11441672869667535,0.0071449835134296995,0.0051074676379525025,0.6885188316959971,8.400729598840732,365.0,45.0
99,"Anivia, Morgana, Sion",0.5370829384490601,Anivia,17,0.3269065142285909,0.17142813273010823,0.007974875615812761,0.00727937953473088,0.6646306208648506,7.99349220333515,829.0,156.0
99,"Anivia, Morgana, Sion",0.5370829384490601,Morgana,12,0.19570474216138878,0.10577134249124899,0.007918971410554606,0.004767931998885745,0.8469765881258484,5.506045549692517,155.0,39.0
99,"Anivia, Morgana, Sion",0.5370829384490601,Sion,23,0.47738874361002026,0.25988346322770295,0.02118909142269275,0.014424317437372762,0.6555326868316903,8.837146465036218,253.0,38.0
100,"Katarina, Nasus, Sion",0.5370742015017675,Katarina,17,0.26181653597622595,0.13688983969968085,0.005981571711567876,0.007862831974103342,0.6230248280322399,10.18029503549236,1079.0,251.0
100,"Katarina, Nasus, Sion",0.5370742015017675,Nasus,13,0.23897697845542035,0.12901800597122712,0.009529516743516932,0.0036134342537920273,0.6233955397056317,9.617390958582307,155.0,60.0
100,"Katarina, Nasus, Sion",0.5370742015017675,Sion,22,0.4992064855683537,0.2711663558308596,0.021563113046682722,0.013162770574821528,0.6344994992561387,8.409580069946673,311.5,38.0
